x,y
3.4780228471694787,-3.448736896259664
3.480281742051483,-3.3732758977128467
3.4783521842538834,-3.2952960735172345
3.4731607199724985,-3.215568091948062
3.4657149108356764,-3.1349340144808115
3.4570223184717666,-3.0542359025909693
3.4480905045091186,-2.974315817754017
3.4399270305760856,-2.8960158214454417
3.4335394583010093,-2.820177975140729
3.4299353390176046,-2.747644328414104
3.4298155775132475,-2.6789024281435134
3.4327710792278214,-2.6131565921397986
3.4381416735405583,-2.54932087849447
3.4452671898306955,-2.4863093452990404
3.4534874574774683,-2.4230360506450204
3.462142305860116,-2.3584150526239203
3.4705715643578747,-2.2913604093272513
3.47811506234998,-2.22078617884653
3.484157334899094,-2.1457278903654604
3.4885185195713335,-2.0664046610996785
3.4912644060600533,-1.9837030766918788
3.492463546570364,-1.898517228884554
3.4921844933073807,-1.811741209420183
3.4904957984762186,-1.7242691100412557
3.4874660142819867,-1.6369950224902592
3.4831636929298018,-1.550813038509677
3.4776607723271242,-1.4666033999724402
3.471160809560228,-1.3847079350723632
3.4640383396839916,-1.3047690535905456
3.456679324498724,-1.2263824219983146
3.4494697258047387,-1.1491437067670045
3.4427955054023434,-1.0726485743679426
3.437042625091845,-0.9964926912724614
3.432597046673556,-0.92027172395189
3.4298446398070235,-0.8435813973317483
3.4289692094565245,-0.7661456263710935
3.4295240413388735,-0.6880883280351444
3.4309397818141116,-0.6096112218128962
3.4326470772422804,-0.5309160271933369
3.434076573983422,-0.4522044636654652
3.43465891839758,-0.37367825071827276
3.4338247568447935,-0.295539107840753
3.4310047356851063,-0.21798875452189925
3.425657644215492,-0.14118352704657156
3.4174740606346337,-0.06490597970711498
3.406258552791491,0.011245152525495072
3.3918164819128025,0.08767241407855586
3.3739532092253004,0.16477834937937175
3.352474095955725,0.24296550285525242
3.3271845033308116,0.32263641893350226
3.2978897925772914,0.4041936420414256
3.264426672990947,0.48799637074604085
3.227555224356573,0.5731270331645248
3.189087643338545,0.6572132656944092
3.15089336155307,0.7378035643490684
3.1148418106163636,0.8124464251418821
3.082802422144632,0.8786903440862304
3.0566446277540926,0.9340838171954893
3.038237859060951,0.9761753404830422
3.0294493741074477,1.0025162391057965
3.030820279114029,1.012383969416108
3.0393150643245095,1.009711343442813
3.0513013022296835,0.9992081267563222
3.0631465653203467,0.9855840849270372
3.0712184260872935,0.9735489835253688
3.071884457021323,0.9678125881217241
3.0615122306132285,0.9730846642865085
3.036469319353807,0.994074977590131
2.993892177581583,1.034619657144379
2.9363052490644,1.0924327678999646
2.8685372703736522,1.1626101387152001
2.795425676681991,1.2402377147254136
2.7218079031620723,1.3204014410659237
2.6525213849865468,1.398187262872053
2.592403557328071,1.4686811252791188
2.5462918553592964,1.5269689734224485
2.5188127915301672,1.5683114817149182
2.509741655668268,1.5919880979531733
2.5140025149788405,1.60129704331764
2.526308513944411,1.5997112682662937
2.5413727970475044,1.5907037232571106
2.5539085087706477,1.5777473587480682
2.5586287935963634,1.5643151251971439
2.5502467960071815,1.553879973062319
2.523484986002811,1.5499095643595346
2.4755361988181965,1.5544706325479485
2.409369576307551,1.5663542040048508
2.3287785561713967,1.5838838521277694
2.237556576110255,1.6053831503142284
2.1394970738246473,1.629175671961752
2.0383934870150897,1.6535849904678663
1.9380392533821054,1.6769346792300919
1.8422278106262127,1.6975483116459564
1.7541736769823437,1.713999167048792
1.6736225969735363,1.7263567145484267
1.5990341494826241,1.7352451864193164
1.528865805356146,1.741289724197408
1.4615750354406467,1.7451154694186357
1.3956193105826662,1.7473475636189413
1.3294561016287476,1.7486111483342714
1.2615428794254333,1.7495313651005624
1.1904024070081043,1.750707629492167
1.115757675800059,1.7522664516723268
1.038385034978874,1.7539193053105198
0.9590965948082664,1.755363573748653
0.8787044655519587,1.7562966403286353
0.7980207574736742,1.7564158883923717
0.7178575808371317,1.7554187012817728
0.639027045906059,1.7530024623387437
0.5623381400003087,1.748865330717985
0.488151157156377,1.7428169315519675
0.41591400925060906,1.734893547187209
0.3449638301479707,1.7251589798369444
0.2746377537134288,1.7136770317144059
0.2042729138119519,1.700511505032825
0.13320644430850237,1.6857262020054335
0.0607754790680497,1.6693849248454669
-0.013682848044441087,1.651551475766155
-0.0906440804930364,1.6322206014334082
-0.16962068958747878,1.6110320168749972
-0.249816507556039,1.5875116588953482
-0.33043522588869934,1.5611854124164175
-0.41068053607544375,1.5315791623601775
-0.4897561296062496,1.49821879364859
-0.5668656979710964,1.4606301912036201
-0.6412129326599678,1.4183392399472332
-0.7119895737472195,1.3709173189881732
-0.7782085327178825,1.3186165352670027
-0.838745058454808,1.262213021357189
-0.8924708586806629,1.2024963895912446
-0.9382576411181125,1.1402562523016826
-0.9749771134898255,1.0762822218210193
-1.0015009835184658,1.0113639104817675
-1.0167009589267026,0.9462909306164384
-1.0194593130776535,0.8818515874217319
-1.0095978527288034,0.8187179510438831
-0.9886044117275783,0.7573559778879666
-0.958137807510953,0.6982104710011399
-0.9198568575159061,0.641726233430564
-0.8754203791794106,0.5883480682233966
-0.8264871899384443,0.5385207784268022
-0.7747161072299829,0.49268916708793853
-0.7217659484910017,0.45129803725396656
-0.6690018746398527,0.41465255199445394
-0.6164908003852108,0.3824405304409453
-0.5639409891290077,0.3541792453306023
-0.5110606922326393,0.32938596367505646
-0.457558161057503,0.307577952485941
-0.4031416469649973,0.2882724787748874
-0.3475194013165206,0.2709868095535253
-0.290399675473469,0.25523821183348616
-0.23152930430629848,0.24056245746514193
-0.1711319108909315,0.226723988242842
-0.10975269437719248,0.21364147541116374
-0.047942877648907256,0.20123647922682508
0.013746316410096604,0.18943055994655644
0.07476366491599151,0.17814527782707934
0.13455794498495166,0.16730219312510997
0.1925779337331468,0.1568228660973805
0.24828118185708448,0.14662781925949098
0.3016516548733277,0.1365753106597687
0.3534892612695124,0.1264270884222629
0.40466409817595306,0.11593659874205464
0.45604626272295956,0.10485728781422843
0.5085058520408463,0.09294260183386527
0.5629129632599259,0.07994598699604616
0.6201376935105101,0.06562088949585032
0.6810501386010204,0.04972075573527768
0.7462203553989886,0.032045997265699455
0.815076758530533,0.01257572710382071
0.8867762738910212,-0.008668445553794868
0.9604758273758138,-0.031664911510592475
1.0353323448802776,-0.05639206157001553
1.110502752299774,-0.08282828653550922
1.1851439755296678,-0.11095197721051164
1.2584129404653224,-0.14074152439846976
1.3295087425069472,-0.17216740087232552
1.3980658187942758,-0.20511833670533086
1.4639754347341594,-0.23943483816398903
1.5271321751988483,-0.2749567882296162
1.5874306250605894,-0.311524069883518
1.6447653691916324,-0.348976566107007
1.699030992464225,-0.3871541598813941
1.7501220797506178,-0.42589673418798313
1.797936286813556,-0.46505189086451537
1.8425033020588018,-0.5047991032416181
1.8840320297694424,-0.5457683138627001
1.9227441587947274,-0.5886215999990814
1.9588613779839035,-0.6340210389220768
1.992605376186222,-0.6826287079030049
2.0241978422509304,-0.7351066842131839
2.0538604650272783,-0.7921170451239341
2.0818148580779967,-0.8543217638461442
2.1079745625316963,-0.9219569983386346
2.1312433014429795,-0.9938631441027059
2.150318211659404,-1.0685950548381733
2.1638964300285286,-1.1447075842448484
2.1706750933979153,-1.2207555860225465
2.169351338615119,-1.2952939138710757
2.1586223025277,-1.3668774214902513
2.137185121983216,-1.434060962579883
2.1039593666926937,-1.4955308715782856
2.059800596104761,-1.5511178523143858
2.0065611984265477,-1.6012418371118695
1.9461018001193944,-1.6463276279513952
1.8802830276446327,-1.686800026813625
1.8109655074635995,-1.7230838356792182
1.7400098660376297,-1.7556038565288379
1.669276729828062,-1.7847848913431452
1.6005889553358097,-1.8110496082906922
1.5345536258114807,-1.8347519904883498
1.4703307897589681,-1.8561642708941255
1.406996033317343,-1.8755539107687556
1.343624942625671,-1.8931883713729807
1.2792931038230169,-1.909335113967538
1.213076103048448,-1.9242615998131676
1.144049526441031,-1.9382352901706073
1.07128941493165,-1.9515235940196618
0.9942687790648188,-1.9643482863981632
0.9135842025182521,-1.9768019811452007
0.830029668507958,-1.9889545998867524
0.7443991602499436,-2.0008760642487893
0.6574866609602141,-2.012636295857284
0.5700861538547777,-2.0243052163382096
0.48299162214963953,-2.0359527473175394
0.3969970490608068,-2.047648810421247
0.31281454809238785,-2.0594551739733378
0.2305511644089897,-2.0713733483004804
0.15004274975455356,-2.0833778359165898
0.07112387665877762,-2.095443011940228
-0.006370882348645246,-2.107543251489961
-0.08260695473802127,-2.1196529296843565
-0.157749767979654,-2.1317464216419797
-0.23196474954384794,-2.1437981024814015
-0.30541670298408174,-2.1557834426202778
-0.3782548930784291,-2.1677051911228338
-0.4506123552719008,-2.1795945879883227
-0.5226213628992804,-2.1914842111165065
-0.5944141892953549,-2.2034066384071487
-0.6661231077949115,-2.215394447760012
-0.7378803917327312,-2.2274802170748593
-0.809818314443604,-2.239696524251447
-0.8820685113038667,-2.2520766460947517
-0.9545463497771349,-2.264890788275107
-1.026637053859539,-2.278989946690345
-1.097646102741633,-2.2953124803892484
-1.1668789756139697,-2.3147967484205907
-1.2336411516671029,-2.338381109833157
-1.297238110091584,-2.3670039236757194
-1.3569753300779688,-2.401603548997061
-1.4121582908168082,-2.44311834484596
-1.4621674680645844,-2.492270011195588
-1.5068565654508346,-2.5484131305750273
-1.5462633663096592,-2.610370493982164
-1.5804260661280765,-2.6769637017381074
-1.6093828603931044,-2.7470143541639622
-1.6331719445917594,-2.819344051580832
-1.6518315142110613,-2.892774394309825
-1.6653997647380265,-2.9661269826720478
-1.6739144370666592,-3.0382563614494265
-1.6774042876638071,-3.108668178937646
-1.6758898370494517,-3.17746494440616
-1.669391301201773,-3.244771237339383
-1.6579288960989502,-3.310711637221744
-1.6415228377191604,-3.3754107235376605
-1.6201933420405839,-3.438993075771549
-1.5939606250413991,-3.5015832734078343
-1.562845550691891,-3.563305069439348
-1.5269811292483677,-3.624139178138938
-1.4867392022168695,-3.6837616927575034
-1.442522233080859,-3.7418096492698645
-1.3947326853237998,-3.797920083650842
-1.3437730224291564,-3.8517300318752605
-1.29004570788039,-3.9028765299179398
-1.2339532051609665,-3.950996613753701
-1.1758979777543481,-3.995727319357364
-1.116288996457679,-4.036784316881075
-1.0555704286906593,-4.074308591375717
-0.9941982871476878,-4.108584265825377
-0.93262859344952,-4.1398955710799585
-0.8713173692169098,-4.16852673798936
-0.8107206360706103,-4.194761997403485
-0.7512944156313788,-4.218885580172233
-0.6934947295199665,-4.241181717145505
-0.6377406129559335,-4.2619341381557385
-0.5838594265717543,-4.2814185582166315
-0.5312026680597195,-4.299904246306692
-0.47910835610294145,-4.317660288817886
-0.4269145093845248,-4.334955772142181
-0.3739591465875822,-4.352059782671547
-0.3195802863952224,-4.36924140679795
-0.2631159474905518,-4.386769730913357
-0.20390822343293458,-4.404911987410191
-0.14171962040504038,-4.4237441280716325
-0.07709272871203865,-4.442987179643077
-0.01065488335114484,-4.4623236114731455
0.056966580680419376,-4.481435892910462
0.12514432838543676,-4.500006493303648
0.19325102476668743,-4.517717882001324
0.26065933482695236,-4.534252528352113
0.32674192356901166,-4.549292901704636
0.39092698562176764,-4.562635365671489
0.4529008364873546,-4.574605703725042
0.512424735209092,-4.585683412590562
0.56925994892618,-4.596348005598395
0.6231677447778141,-4.607078996078891
0.6739093899031943,-4.618355897362395
0.7212461514415169,-4.630658222779257
0.7649392965319795,-4.644465485659823
0.8048051115036046,-4.660257455722694
0.8413835225996094,-4.678517274833055
0.875724596814802,-4.6997304621011295
0.9088890777064131,-4.724382586389687
0.9419377088316718,-4.752959216561503
0.9759312337478141,-4.785945921479353
1.0119303960120662,-4.823828270006011
1.0509959391816608,-4.867091831004251
1.0941700810767632,-4.916204026198312
1.1412374744563962,-4.970400412296849
1.1899445979833105,-5.02692002476086
1.2378517789389756,-5.082819551925704
1.2825193446048617,-5.135155682126741
1.3215076222624385,-5.18098510369933
1.3523769391931744,-5.217364504978829
1.372687622678538,-5.241350574300599
1.38,-5.249999999999999
